Title,Company,Link
Systems Administrator,Thyssen Mining Construction of Canada,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BvXO03StaMgJs-_xhTH9z1ZffhE8-BEtVdFYeurJBeIcscyf7xQtQGcTfCEJP9kF_8J0FOdM9ehTj43-PiQnWktZ1iBkA-DKGMq4cX24LHqelEyKCB9SIkH6Z0pw77E1B95lzauD-jBYm2x35IXmyWDnLz6jCFXYmvc72WO-RaG1b06V2LGV5tNiFaA71qhwdMcYt4vJLRyYrTiNLpMUyGmknPHfnMSC7_0zrugiSz3KTynZZO9f0BDN493O_OCF247TAF9MbNIbPrDI-aqkLM5myqbWzX23rca4fZJTJm44o1qeF2fQhWbDo-ynkW_eJhxihMwWGyEisVVkTZI889o7Kk4Z1c193uR85RzZ2R8-jk5CtIjntZR5TrUXqzj54MsdSwMSj8PMASsH6yEGav_GLs_l-SdpCAYvpcxZoG8gw6gDDjwwdWPtx644i2wzYQ7ezZjgKqEj3TYdNfK7eC6HTmYHRzgtT3pJASguOr84Z_Madur8avD6Y6EzUI_-HhIWtjc0Y61TnzXahUCHchHb9PO8YaPkkWPqohCmvGgfa819_1Pz-DqhpWy1OX0gdEHRAF0NUYhh7zLeaRfr9aNyG59iKdkpU9_t2bdip57jaxy6A3CEAtv3ZkP1S1t9WifOAus6ubJzxB0qLMqVPEwc4GDSlqrTFej479Qjl4fTR0dkgCp4TLgGg8xhYr8rMkDerz5BYFI64NSD48PQ7cBkHfL6CgzRTarMq-hWf_kaVDjVcF0q0wzhkFwvrsCVa0nySwmwWY7TuJfN61KqlDzvFXlFYKxs0qlyV-ZuHviBE0mAks7iZQrbgRGs5NHCAfCTU6sv4GqEaYOIcC0fxDV6UK7wMfb_yAQ0lXv31dXzWSwvOifnBXrsV9WhLNvhfUIkAuRjJrvdq9jPESaxVS&xkcb=SoB56_M3pva8y2SJaB0BbzkdCdPP&camk=ethIe0s0hed_nfuco50_fg==&p=10&fvj=0&vjs=3
Jr. Software Support (Vancouver Island residents ONLY),Plexxis Software,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CLgtitGa4XD1_iKFWt0ZhvVUt6t9NWJBvl96UZE8WHAhODafkVgCv5EXGoc3thiTumV6S3NUPuOswPXa4rEtJAMbrGxICxK9qm5p9tO64su0EQRtcEJbSKHsouB2qjd61I7SY6jTPxhhGc9py5GBi7v0rP1300PDheglqFoJ-a63Ybdk4llnEPmtOCRqzrDiQFuvNUFR4iLSEchK_pz_4jGWj7kMFohU0NFjujnmeNitxjrQNVRw9--p_wWRGM09bLhiOWl9voua-w386awDOKYUmhdhfcTJV3FxIwv3E48OqfKY3Fp3Y69cckFklh2sZ6f2e_DCZ-N-c26QMELSW0yxDeDcgUSe73jrqTn9z4OSC2huwVERrVPtkqf8WKxUJg4VWdg98TlK_TBSQhDuwnzR_fAvdsJfU3NqTs9yKb8prqjP2n4i9FjXYHaGxciounD8sUgafftsjIDBz0wya3fBwqXMJ6UN1vkUAbF16LSqLwtyy5K0mnbRu_oBzdY94z5De0GuELE2ljxdthqkoOwBFfsHjYUuntRiyKEI2yq6oqv0HLhYHBzsERysCaxA8AYsM8K5eSmrzEZnIE6NyOTMuPBtDEZ0VHJAB14CcEdZAQ_Vgq1lAnU9tByyFjdS_YjFeGkPlfszvrRrtIgw8rmjGVKsPdwpaCZV88lrzXNNHVrULXbb9wNquKOGP2iz8mRNbGMOWTGOY1kPwTU9FBed6bU8LWXRlCqaQhJKKrOgWGXQLA7mon&xkcb=SoDN6_M3pva8y2SJaB0AbzkdCdPP&camk=f416UQcMBpCy6mAMcM5j2A==&p=11&fvj=0&vjs=3
Jr. Software Support (Vancouver Island residents ONLY),Plexxis Software,https://ca.indeed.com/viewjob?jk=a1b2c3d4e5f67890
ERP & IT Specialist (Langley/Chilliwack),Delta Water Products,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJiFDiCk4Y9X19t0K062QIbuUPgHmpr_F8umCTQwQszOgbG-J0oee15Mi13rfWde6k2kW9VQrLgnFyWbqLMPlteVGjhVAZE8EACN3JmEnZZifHsQsN-ZiUVKECYgcIQ0t_In8I7m1oVEChU3BM2IeuwkK-sGVglUsEnnL66MkqtUijHhvelsotwBR8AMgtPdPoE1bJZlG_sBCi3Xqbc-cinocqaDEU3lmRK_vCC1iBHBT1EmgMxJNYGzJ-phL__aWL4skLJl09EK366_L6x1jCn0TbZLX6DGg-0wfZTTephUdRVXxJhfBkhjeuedohYAu-d_PkVVpJO-kqEMTy_SSfw9WbNYRx2rBFdeiKbU0u97M-MdEl3FpN-V16Ybsb8HeMp8xifoqpsdvoUN1dylyUdw1hgbRJdASNoDtIqhToRxGhULkR7H3O0r2blk-eAafmJICLfoa0-KPOJFFdfQCxY_On1YdW24xK4r1deD0zvH5v8J9IkSHcAyNzQT-x1g3Gy2NwC0Yk07JDrIyYbOEFz-IfiR1b7BPN10T9ywO2KnF537Tk1sI6nIzhVCeMpiICNsMsG_4mnkkemRcXmUWLgBoYY_g9WGYgWixuJ3KFwyDBIdNSwbV1Pj8jDgxECaVWqfHOcv6cJQ4DJQzEi2t2jKmMmrhhn6rHe_U5ujL2bJNsO-jCIYSisu0BhedTG4l4_V3q15A7K31nihra_ct-&xkcb=SoBD6_M3pva8y2SJaB0HbzkdCdPP&camk=UoKtGZLa3XIbqIp32CnuYw==&p=12&fvj=0&vjs=3
Desktop Support Specialists,Compugen Inc,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DR4GiK6CUKhkGG-NaBlbw_pIURb9Jhix8hN__aZXgF68yK75Ij4T_ewKNygg4XR0eWR0pErVh4PTg7799idMz05G6jhBnFfDJ3Ei-He4lHzWXjjEvSJu2XlLP8hBDRUxKRt9RmGFmGr1Y4kbG62sGyq8wRz37zO9inZgc-YvA5Cu6YTc0_IKcI-NZEVtCVWOMIT_0jb-s_690OzcDzCDEjlstiKuUOANLB_9FT6Pbl4FMPnCoCAc-yfOSkBFmeKsoHT_uW6cXOmi14ITr3wz4rZSoogqeN75vnry7Tlwi3Qh_cWblfkPVmST5ao6N9CV68qCCIjc-7UAamU9vNa-fUrDff6Kd3lmPZW7HQlHcUpMtAGJj_juZ-GwI7JQ9AcfcDePImpQOmUXh0r_AJWLmDTvYdIxXRUBYgMmrURq-5VDoKVjSgl1ndRIy11igO3EU3DcFZlByQdI3iY2HzS3EZEaFn0W3-h-_bp3_0tMYCXOO3j1ybJqkmKz2lw-gDRY5rg9HoreNaPpwCqxZMtHU6mRXWhm8h_jlqKTWNmWz4f7KYdWL6TR-qRrwYiq97Wz6vVSpLULvJqRofY8hw7FO6UMLKJfwYqtbyV5OoxakrCvsykC4pld59td99DtrDcE4jaCy1zA2L68fBGqnv-vhkJONrx1nCqmHXa38Q2kD_tGbtPieWPnUygO4yz8EPpKqhASasc2Mea6wOh8gd4cpxt4CesQHoLB8=&xkcb=SoD36_M3pva8y2SJaB0GbzkdCdPP&camk=f416UQcMBpDFB8dofYKxiA==&p=13&fvj=0&vjs=3
Technicien support audivisuel,Compugen Inc,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DR4GiK6CUKhkGG-NaBlbw_pIURb9Jhix8hN__aZXgF68yK75Ij4T_ewKNygg4XR0eZClYuDE3WP3TOFNPJA5Bf-7anioYRfZ7nkMJxRdQpjyuzeUYqWESMdWDQoEBatbOa3goASEy6nAC8GTzja6OR-8Q7EXJEmlJddlwiia6vVGJDuseHprZHMfF33OSVygosv-pU37VkOdfAknU6NZTNW0OcNfS3_C8ZZzTlMnEHmqAVCmFu1CjFFpJ1JnOSAb4Ula4vAVfPBunSTGrGPO7zDDEmZF4sVOIkeiTOYWEEqYyvxrCOosWdDbSp_BUdmCeaRcukTz8rj5I81aigUUC6W1moUR8SZHs5y9Sgt_94xWc1dKyANUo5exdGYpm6emdgY6L0FF0z3xU7ORQ2CawWOx4pmb2-t-8-q6rcbZBeRM58SJl4XVMUYSSBxbW-KGOa3MW-mfsiDBpyJJHoKTASgbE0ZbPw-zc_SV8IN7FwwjodMzWUiBgpVE-nwYOM5h1_hXY6u6ZAXgHoncuQr_HAYfPYxt8ltrflBOcHPcO_hIY-8_d01oorYdwf8MIi24bEFbNt27zohnTUeVLXk7yNlOWTOUMyRrKXWk5_iM1RwuWgMHURbMVZLNF11otT2HAQ8b7pb3W1HFBndQ02KGRxwvicO1WXqguTwnQkG_p4xY0tDe0z2o6HCSFKpJCEBDIay_GJcnoKKkPezmYWbXVXYTK_306a9xw=&xkcb=SoBq6_M3pva8y2SJaB0FbzkdCdPP&camk=f416UQcMBpDFB8dofYKxiA==&p=14&fvj=0&vjs=3
Site Reliability Engineer,Kyndryl,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C7m68obadsLCmy0InlM7BI5kkt5AguNm46WQVdUmVC5NIVz5_Lp1AtBwQF648jnpUQmeUUQA7iN4bXHMNbqt_AThYpClEe5RnyUEivaOhld1lGzaZnFKDyhsckM6me9QVf7lt4ODz88JQAPCSq9VMvPeoisqD5P9xvGhglzGGfBIU5OmAqo317MuRR1hC_HgVM-oMis0Fg1BM_YM_E23lKnpgw4Fs0kI6z7O640IEH4gvZKMiitPpLMj3f2E31I65jLv5msgLt84uJ9BtpGcgIFBTjjb91nliV0T37dQX5IM7tKJMJkJBAOiOs8mCNtUgvGDEFTrGLPqZfM9ryY9_9SUfUORp-fqLyhI4_25VxvvrI1cDXgmxddG3AiYJCH6BW9PF5-aA3q5V_4HA7WsqJrI6A3A0EU9CkOdfThbKPHnCselblEcnY-pJ6cShlHACy9UJQ4EYukCoMULtVbTc0sf3EK7tFfO1466lqua3UN1kIwCPxQchYr4lK4ivtrhK59v2LJ_AS71KsDA5Yv6QpqaLxCxHekliQlbQxjqmc1woOHDkywavT73Xu5qHb4YMqr-aaxq3gUh-_Psnq9SJTdZ2oqkClfsgZt_ntmHe4iMuKh4cwf0L94Fw9z0k14ihtHkZcgQ-nQ2njDYAWKrv6DZmmZ3THwcQPHmrvK5L1S6zmJCMxcduS098gWONsBBY=&xkcb=SoA76_M3pva6zaWEiJ0LbzkdCdPP&camk=ethIe0s0heewaR-B1-lxHQ==&p=0&fvj=0&vjs=3
Kafka Devops Engineer,Citi,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B7UYL49yWBrrOlEWIsfJu1HwdoffaEv3MPqVgUrdyA2nqMRst1XIqVmZrfbf3F7YNeiXHmePT3oi0x2mDu9j2Mb3U5mfv-D1J13GQAip7kzIJbGpnkdwkIw30tGJkG9BE9lI3DAvggfKuRWJjjH_k1vId5EHo62EMa0e6dfIXneukiHBUB6KKHYMEUKSqksWEW6TO7w1-YOA25yAGTJ8NzsX2GVsdXRfTxNNvcMSqCIxf0dzcNQQrwvgJoeODeOktHCWf3UgHbVAKamRrs_ykT8JMu9eHNDMcRIKSAbnjRJXsHG5WULrQxIQeBVRhsHmLqVCq49JzXbn8nnkjiPRSqLdP43oI_tK4a0RvWA2MYIJA7qSv_1H35fZVKugej7rR8mwwAO_QotbL8CPzBM7avUdE2px-O378znKf6sSSDlNzcYG8rfz9IFYFPKp3JCrbUg9A3hx7OSXuuOK4oor-nZpXEUUG9kbiqOLNWePEM4JDysfg5l8-YapxreUec92UR0ZGx8Gcvc0KkfYRk8zPqiXG4jZMDRZbFBlQxOI-lfSTB1rbZekTjxzhoVN-y3vS3AwOP4dMVth7BSo6JhwDCro0qEunnM0HvDzogiXD_CvTaXnhx6ikqHJoW65ldzpnFQDmeTbo2P6Qtftn-X1z3UQSW5hkk9jvc6H_LEeUuSt_zm0uAKiWANJpQP4A6ztuhYwaELULVlQfQE8aj2vJgJWDOZCtGicqTOxMa0rGBVdrnuHeMSZlcNJwRqPqb4zZdpnXKNvy0Eju4DsrFi2GehYEDAwBBKFjN8DKCLEuAYRNPbbp0AIph31JcENahHUc=&xkcb=SoCP6_M3pva6zaWEiJ0KbzkdCdPP&camk=ethIe0s0hedqJhqM-TS0aQ==&p=1&fvj=0&vjs=3
DevOps Engineer,Staples,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BPvtZrPQEhwiUZzTd7bW_j3PgjlPAJyjUix1n6B7cLOsLH08R2-nmAmxqEN33ph0ksgnyQBawyop3QKH3DdkE32F2UBBsTfWLyCxnDG_m1CxFUeyLADsAVrC_nckUo6r3p4qvVRsE-g-__sR7bHW-BwV7wGHM9LxpW0_MUjTquji-4K0eQaXyM-fmAtzLIQhtxma8APpRz33QsVKNUoVEqrMQbKVDps8fT5cgQ749Z2-4BwA2Z17KLHleOtgH-uFnBE5ZcbhUeoLZPgbCwsN6Ny0LimiCDvRvVqUpxSlHF_ySWyJgeNN_vKoui35cQx9Cd2aPa6MW4fqC_IwlGukhsPT7ulpbDpmG0Fu0RAYaruhm0wU8EjKDx-FuRpNk0UEkDK_KiUDwoyM-HO3lixvpeXswQaWzjMlTmQTJ4rrX9rsIpxHSLRpFHObmtAymvt7qjlNfHoQgmuqw4KrB6uOILjIs1Q4mOD3qd-3EW0vbB2YwQKpI-PhDhK1qI5nkjCqE1hcSwhkzv36A5zUk2H9MONgVaZ_Xn-2X3RLEI0iiJdxQfsBfsdjorccfoWno0JfzKR5ZlQAo9QgmihJA1LW-RINpZCbs_MDlwBG3ZcfekYYgRhYg4AJ7aiEu2xnqbWVKx7UHdHp3Irhlxf_ge3HHSvx5LC1mrPxz_Qn-lpZkp4TDVU-ukcnFjpxHz9ghqjWKKsoTbfTed7AzfBcjjxmkSy4o28DZoKiiTWw2Aftl57A==&xkcb=SoAS6_M3pva6zaWEiJ0JbzkdCdPP&camk=ethIe0s0hecOYrZ4DqDXrg==&p=2&fvj=0&vjs=3
DevOps Engineer,Staples,https://ca.indeed.com/viewjob?jk=abcdef0123456789
DevOps/Infrastructure Engineer,RideCo,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C79S2PWPfci7KvSiFroKbOjYdnoPj9fmfvq5woukslOsVTWWx8RT_s4yUpLoQty9ZgIV34qJV_K6riPJZ3M9xYHVlaH5ETPHpAprMQIiEYLi9cpat8IprHsPeN8DFh7weDXAHDtrUVnzdcflavQr5A8c-EcrTjSnwrxueYBb0qKp2DowNMBjgnVTKX20jTXH0Ulj1xtuACcmjGSZF-UYHdCmEv3aBfDJ_hHp7uXHLfqzi7DNssrDKmufPkwl3p6KoZgX2ihtQAU2L5xR4xQXE5GCyr4kts3Ru2rqRd0Q5TjnJ-IAdN51bAEMdkHKf_BLxWPixEhuMXlzRnqsMx5IwQVUtDOeCfeQhj-9G3Rxck0WhxSz_3mM0YCqWPZBY5n9ZSzE2P1MA4rf1CP6fPYr6DmYTCY84fDxaDgb-0oJ_qExgxYlkH_Vg5aVtovT1Es4DysvmG0EFyOnz3v577Oey-Q4LIgJQvW11he2qNvy041gfoQfTfn-i3axSVAnjagsuBdlk3wiKLUPrJ38m_cQuTi5aco-t4nvoBQ253YU464ulLndO6GYsmu16fiIzuAyocylZEwBfFeH6GdGE7pMBIJDP30Tq7kyyZ3m-Q8eDWxDdmM0uzXjl0tIkoENQGbr3MHlQB7tjRmMT3Q3iiXT85SJzQUmxQdLa3GKwFAn4bqg==&xkcb=SoCm6_M3pva6zaWEiJ0IbzkdCdPP&camk=UoKtGZLa3XIsUljgWYfS2w==&p=3&fvj=0&vjs=3
Principal DevOps Engineer,Snaplii,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DMIIYeLBmJX0BsM8zeG0Q8kfsBrtogvSNFk4S2K9RtI83Sw00iiVJz_Ge_6m-N0a7LNi_n-SPJLZ427c9RkmdOM3itvj8UhMpGLceQ7eKyZFAL5JxGfiALVKHrCA4RY8U-zxUmmO3OMaWKoGxNdmg7l84nGBaGe9nQbIiPPS72VYscumu41I3q40ttZMbLQC2klIsbaw3U2bvkLvTB4Mo5ZJi6PbQkOqZaoNrtdhl1tInOS3NBJ_IUAAM-xjSTk6sUMjy04JkbGYVOrtR-aRu0g2rwIy8AfnfpYFYtdpphrmmBdaioJ6wTERCEheiTz1xLiF2dNCv_AXugHAg4_l99krd6WyUim8O0Lp_kj4B4JBZVn4Iv5OOQzSZ2kaO7_TTbao7o6rCAySYuiqPUmzw9TZ_wFvkLvX_kjcMFuYcyDY6KSGdFZG50yd_9sPHqc_pJMvmnp0-5qtHrZxJ2qnbvvpigGKrfPys2-Rz5nzdmyv5tsieRR0-gd2Fa0p6Y1vdVzA1douT5SQPwLjXLMIEQed47AduWhj4HMmkhhSQZEyq8u-tUSYqqlqYSijL8hIBqj1VE5acao2TCbYmxLdON9VCx2Ac8jWu3V8Qx_1lijYzsMFt7pAh8Wrf5EqZmW7hKN_RNtP_5faZTjK7ozoK9jL9HLh8S3x3D9NpDpnh6yZrsW8zs6OIVlax6G6Egdvjv6fSlGJ3WhQ==&xkcb=SoAo6_M3pva6zaWEiJ0PbzkdCdPP&camk=UoKtGZLa3XJIaSWuk3QeZA==&p=4&fvj=0&vjs=3
DevOps Engineer - 8+ years - $65.00 p/h inc. - Contract - AWS & GCP - 12 months - Toronto,CorGTA,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dkh866153otbRJ8nVMuEXnXPd315JS377__3VyD6HnNQVW60k3pONiZrB4RwVAuG9dC7_wY8H7sgSABLJ2cJ-w1d0bxE4_Lq2yQy1htiM8U6PvwhYuznkjORvGaUbJVJKZmk15fE1k_g_sDZtuEe3PfuZ2vcZfYior-l0XLTbEg9F-OntRnypbGGt8LyFUGV5t9CpK9CUfxvPWmlxHp02swbk1G9wtSReYODeRNKg5UZyEy8Ju3121PCFZY6sCDxglMkc4TByarx6hFHVw4Td7na26CaSC7DxHNGpG5sbhWFZtF4ExOSRqndBO7oMSVO6Ub2uGNp64e-LXPR_ywpw1tGVXcAq-25GcBwQs1Aw2Ha8HvpFlR7PAqGR-iP5UDeLf1hcnyPM9AjDbKDQj8ufSBF5AbYoaW8gfLEP1twkqYnBsnkwJHbQgljIYoA0anxmQftVTw474Z-il6jkGJSUi5l5ORl0XbVws4xuYk6c5NUgD6UTmn5IKst1HXsAaVW00LNkAUIDZBKu2l3plQxacBSZ-meWIxypg_K6cqLL0_zpaVoC20mfaHp4m42h22kEG9eAGnxkkVaca5sujkXmgGSbke0sqUfivI0-m-a8bJZ-yUa799ELBybJdLP8sSwKAi7Uc4qR7DcmhtfUNGW1fKs2uxYhkGWA=&xkcb=SoCc6_M3pva6zaWEiJ0ObzkdCdPP&camk=nUmJqO2E8rhq25UJX3iHDA==&p=5&fvj=0&vjs=3
Site Reliability Engineer (SRE),Tangerine,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQT23RTAjhzTZUVU71IpBGHV5Al1f5Ky2yro0CzurBn2O33iq0HRqPNbyu8l0-WTTNK7V53KvY75HDuIkYg_NVHjj_5q3dCKHAIQuwYECfNQA0n0Y0QTSOREjBqjaLmGwivNO6GLUPOYaX9GTHTwHBEmR3Wtk1xVeVic6bTD2TmMhHxLg0DUZQm6VqT_GfPBi2ehkbOsEZi04qSG_mCyGokdaM6qcs7qsZ3QwqvTwNjyQg-ma8JI5qEZkmLMBrG7SPTIuaita14Mhoezi1GWk3THR7HOqAGOJs_x1sWb1Jj_5iBDJfzx8r560621SeoW4qlY5c7L-ts1SKTuZqfc99pzpjOdVya1eO4Ux3dLPX6SaHx1TpumUO57Mn4DRFo4Az8aLmMixw83fOQwTEKDS3OAOKGOF2s3_YQWwXS6ixlFXnvN-z5tAWLqwtqpG6CDoPUv0tg20sAejUUrzfysCpj70y4RQPbrSd5WspCYRIQ75SoJWVjtA9QWtK8rbXrbXgPyDhF3xlqYSqH_05VQxUUmyNuxMDVOlAfGxatVXrwhK7H8emk83aNV5bVImeAyPYjJR0QwDpb_ASExZ5Rp5uFIqowWBLhSwmMLSfIEfzkegKYOqX3bQ8306Jn4DsaWfINdVVSjWrS9JbB6c9CvYVmXdi1kzMpG936FU1txg4tYKZia2KyyCIA6Ecl462rHMGg07Bef7Kqn7vK196En6lQF8eFMo6oOqTAImoAqx9IT2LiLNVAjsInEdbqG5tSKQZec1qQRPVz3Q1MT4bM0MmtAYGV5KXSGiKAyV5OPvbEsMySA-ut1FMqcDEc-dBNcjfTndVIZn5hwQw6sG4OmMAadkzPB5HcPljst38Jv8h6CY3eLYKzMjyN8fKBkm_tk0=&xkcb=SoAB6_M3pva6zaWEiJ0NbzkdCdPP&camk=ethIe0s0hefxcba6hxVYkw==&p=6&fvj=0&vjs=3
Lead DevOps Engineer - AWS,Mastercard,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DHZwF4xK-GqC4LrtwrA-Fj46cHSMKz9HeF3HJpU5cHzvrTIV-4S24JR6O68Z6K0koiCnUsnCv1h0BGJnNc1bEvi78ELJ8aIjyvKscs5S1-jFUyODN-AXZBJLutLIIIUZdWg0YCQryz-gDd8JWgbdkq-bbPiUJeFqZvrvuzjMzOS3yv8eam7OzEiInfmVwWF7tDSuooxZKht-wrgIhfeqP3u-5riZ2RwWDuzwd48aXvzQYhU0ieS2Yh276UgEKtd_5YFDXACKNsUup6tEJVa_ZYjQciuMQ_qP74jWhYY8cpfaQOmEWdNslVqGQS3GHy8bt5SwHtY6GZkaBhqbAWJKjl5Z2mlxO1wL0oZsff96Fyd8PBWB9GxtLXRRLKLaM-EsePTVTqx6Ct5_L-0O9uD80RRLhjq1gilwOL8yM7kQiPQd4m-CIFSi2LFU4aCKEfWJwHMulL7lBOomghi5OkD4--TenpDSB06gUKNje8WD24ovD6Oi4K-7KR5I4I6Aak8BgI6uADiLjtaj-GFEOKJu6CZUvSZCVLnLNyRk7p9eJLCaexKozTSqqyvDkrzhqIaGlpo3KJI1CLTFOzUmAAtxHAXmbSnhJtInBZ0tglOvpA497NG9dHwQm3yrMMfmJ9o9dVwLlWT-hILse0LIE9cL26xgxvv-j7-9HjZZMKBsWEvQ==&xkcb=SoC16_M3pva6zaWEiJ0MbzkdCdPP&camk=UoKtGZLa3XKRsThy9dKGxw==&p=7&fvj=0&vjs=3
Sr. DevOps Specialist - Tangerine,Tangerine,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQT23RTAjhzTZUVU71IpBGHV5Al1f5Ky2yro0CzurBn2O33iq0HRqPNbyu8l0-WTSG4K9h7u6hHHQ1IsVLCZHo81Wdt1LD5YaZY0Rz1PtyvLKQ3eAY-ejrd_tK5AeMDa7qSSMi3k1KTQP4Tr3ZhEbUnobmRNzTYeMcZAdsCz1ifCzkbEDTmhQ7BpFNH5RHkzMm7l6fXhOHgcBew246QjDlCgfVS6GlSAuHJ8iy1wQ56CTRvXEk2fORkK-dDR71SfeRzg_SxSYJfVgRO0tiHQGKx0ICFZkNFDEqooLv_r02gE5lr-3xq6r5aonzL0jeP2Iq7cAaAzcWOE9nUMSc4ncG7hme9_J23vWU7q4zat5PSSaOLscg7ChPe8gVXNafxfRNUbaA8nTDlvGaWXwzyFEg34eGdW3c2iEGIadiXp0zeYF5ph8zCBJSTRze3lp4KIWvhXv6qz1tLYW3Fb2OHZcgB_D7WfNyE77jMWlsdpmnBXZDdp02NVSUy30pD_Hx_KEbMTWJ6Wx1vJJpDux420mLG2CpQ6x4-AjQMYuq7aFGtz4UtPB55bw-QJj8g0_djskBIE4AlDMCyqZZ6TCBymwfK_fUT1paOi4Eg22GyhisJofr2tXq5DChU0wwNBTP_8-Q4SwWGT0lj0hZNalUsew-HreQIy0L65nzEPbyAlYcLjlCPVboVCc19BPLGtNtFFKoHKmmec4p5TDdHtTuzxoYRahwzHrnacVwrEtbMNofmL0nnPVuiWdWAPR2svI0Wi8LKnYb0jVPD9dymKGY68YgfpLGYrY_IBcnEDMfjz-uBAB8nCk6-G65s0knLdUL_RVVRBGpxyEfov0OA_v9Ijon2SIznZL4vpUHEtj88rVMHO-e-g1J0_J3&xkcb=SoBc6_M3pva6zaWEiJ0DbzkdCdPP&camk=ethIe0s0hefxcba6hxVYkw==&p=8&fvj=0&vjs=3
DevOps Vmware Egnineer,Dacaro Software Services Inc,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DHkcz6cdzeXjaMLQVPWW6GXkC0HhTEzc1zTKUDzqB5PduiV6KYLypqeRKp8-F8udaxzIIPmTe-f1vBxoT09eNZbQEyi4dbdt00ghTGUYctUNR2hPVEYqB3s4A912iXTn4ncCqjpyXmheaajtenDeib1aYLesIO3-5VzQNUHXyxACE-prj4E5Wkegl6hg4e3-rkIUhJnxX9QVadPle5dJdn5f1pXw1u9U_VUcgjC0gBlCjE4kPeuABEv9tye5SD6gfazcWjI9a-TzWOYrfzSf9SWMfxszJC7dwZ0bs2oPour0IZHR1-JYTKOD217cSybPsDJdGgtUpjqnx-68KSpDs8TVt56f1Rz6ROHBqBtrKn6IATsHdM6MmJ3zHxmnb-yF9I94bv5fkMdXuUW11QXHTFcNGS_c53naY1wf2aCqH9wfkCJroKnB9g7jXGqJrPYq7v3sWsSQu5ORyACZ2SVGLDblw4uTGPtf6eTnIOWtDDAUmRdH6moF3f7P81CqYd_p4EDCoUyUP_H5O0IboB8fb_jpPnsNp-UhVNR1il6c2ZvjRe6XY9PU4efmjVUTjoCfZMai5dBdgYcCjprsXpZVW0Ovbwv-HCse2KtFDPY40QXq4Gnw608I3W2DQ9Pp2SHkMC5nc17V95Ehmdo9MJXqghiNzfXVarooMwgy3n7B_nXMi9OGAwI5tblwGfuMRHwmU=&xkcb=SoDo6_M3pva6zaWEiJ0CbzkdCdPP&camk=UoKtGZLa3XLTG6BFS5V6fw==&p=9&fvj=0&vjs=3
DevOps Platform Support Engineer,iTMethods,https://ca.indeed.com/rc/clk?jk=f74c43470efebda6&bb=r51uGUmDLDkKBDioVIciFcm7B-vF3eaw9DmCy4Pba1NO5_5mKaCzy5lcBGPjvFSyjm4YBz6gIF6sdCG2vDP343o3KwgVSJvxypKNT8meFACXpK1EM8GJ8-CIgSjImwojdlBDL10wLr4x381EdP_u0RU0gWDeB41V&xkcb=SoCB67M3pva6zaWEiJ0BbzkdCdPP&fccid=e70e3ddb439c050b&vjs=3
AWS DevOps Engineer,Atlantis IT group,https://ca.indeed.com/rc/clk?jk=53f9064182048a11&bb=r51uGUmDLDkKBDioVIciFYhYSfANYNeJ3NGB9lo52JKA5fkPv4UwzZOL7xEtoObMalFilcuY6r2Gx2lmlPedNYWGaUE2jAP5Px_emDSz-_BK2jTsnBADPhgd4WpYq06DbsJUJ3qchpxLv9At5vRHUAP3vtzXUYwA&xkcb=SoA167M3pva6zaWEiJ0AbzkdCdPP&fccid=2009855d38d34a84&vjs=3
DevOps Engineer,Xsolla,https://ca.indeed.com/rc/clk?jk=f17793742a7a869a&bb=r51uGUmDLDkKBDioVIciFbhs02CSciy9u4BqmHIRTfEHF7JrXaRD_ckd-gQDBkS3tbNLoXLCkxQUSVeVM5ToeCTFkewvmu8jrILp-gmCeC-5AKOCWGw6yVa1tivQBfHYpejU6d8LFsN4gNYrOmg69c2tMdyGB2Le&xkcb=SoC767M3pva6zaWEiJ0HbzkdCdPP&fccid=3571128c84651b42&vjs=3
Devops Engineer,Atlantis IT group,https://ca.indeed.com/rc/clk?jk=ecf1bc11e739bc1b&bb=r51uGUmDLDkKBDioVIciFaBBw_v6-5ehr36fb8cjSvpE5qhhpGcs6M0gblBOQKfpqhw8N2JAX93hU_oBlmBJgwmx0ZpGEnjFmo6B8nNvRwQJcXWUhQY_N9-JtOjEhWB553Agm_iqlk2IhF0qw4NqdNGzZmwumrzL&xkcb=SoAP67M3pva6zaWEiJ0GbzkdCdPP&fccid=2009855d38d34a84&vjs=3
